0.010596,0.702050
0.010593,0.702090
0.010575,0.702300
0.010577,0.702270
0.010663,0.701280
0.010881,0.698820
0.011214,0.695170
0.011647,0.690630
0.012166,0.685480
0.012760,0.679930
0.013441,0.673970
0.014210,0.667690
0.015062,0.661240
0.015983,0.654780
0.016941,0.648560
0.017927,0.642620
0.018934,0.636970
0.019959,0.631610
0.020996,0.626540
0.022042,0.621740
0.023095,0.617210
0.024155,0.612910
0.025226,0.608800
0.026307,0.604870
0.027398,0.601120
0.028497,0.597530
0.029604,0.594090
0.030717,0.590800
0.031837,0.587630
0.032962,0.584600
0.034093,0.581680
0.035228,0.578870
0.036367,0.577430
0.037511,0.577450
0.038658,0.577460
0.039808,0.577480
0.040962,0.577500
0.042119,0.577510
0.043279,0.577530
0.044441,0.577550
0.045606,0.577570
0.046774,0.577590
0.047943,0.577610
0.049115,0.577630
0.050289,0.577650
0.051465,0.577670
0.052643,0.577690
0.053822,0.577710
0.055004,0.577740
0.056187,0.577760
0.057372,0.577790
0.058558,0.577810
0.059746,0.577840
0.060935,0.577860
0.062125,0.577890
0.063317,0.577910
0.064509,0.577940
0.065702,0.577970
0.066895,0.578000
0.068090,0.578030
0.069285,0.578060
0.070481,0.578090
0.071678,0.578120
0.072875,0.578150
0.074073,0.578180
0.075272,0.578210
0.076472,0.578240
0.077671,0.578280
0.078872,0.578310
0.080073,0.578340
0.081275,0.578380
0.082477,0.578410
0.083680,0.578450
0.084883,0.578490
0.086087,0.578520
0.087291,0.578560
0.088496,0.578600
0.089701,0.578640
0.090906,0.578680
0.092112,0.578720
0.093319,0.578760
0.094526,0.578800
0.095733,0.578840
0.096941,0.578880
0.098149,0.578920
0.099358,0.578970
0.100570,0.579010
0.101780,0.579050
0.102990,0.579100
0.104200,0.579140
0.105410,0.579190
0.106620,0.579240
0.107830,0.579280
0.109040,0.579330
0.110250,0.579380
0.111460,0.579430
0.112680,0.579480
0.113890,0.579530
0.115100,0.579580
0.116320,0.579630
0.117530,0.579680
0.118750,0.579730
0.119960,0.579780
0.121780,0.579860
0.124510,0.579980
0.128610,0.580170
0.134690,0.580460
0.140780,0.580760
0.146890,0.581080
0.153020,0.581420
0.159160,0.581770
0.165310,0.582130
0.171480,0.582510
0.177660,0.582900
0.183860,0.583310
0.190070,0.583740
0.196300,0.584180
0.202540,0.584640
0.208790,0.585120
0.215060,0.585610
0.221340,0.586110
0.227630,0.586640
0.233930,0.587180
0.240250,0.587740
0.246580,0.588320
0.252940,0.588910
0.259330,0.589530
0.265740,0.590160
0.272190,0.590820
0.278670,0.591500
0.285170,0.592200
0.291710,0.592920
0.298270,0.593660
0.304870,0.594420
0.311490,0.595210
0.318150,0.596020
0.324830,0.596860
0.331540,0.597720
0.338260,0.598600
0.344990,0.599500
0.351720,0.600430
0.358460,0.601380
0.365210,0.602360
0.371960,0.603350
0.378720,0.604370
0.385490,0.605420
0.392260,0.606490
0.399030,0.607590
0.405800,0.608710
0.412550,0.609850
0.419290,0.611010
0.426010,0.612200
0.432700,0.613410
0.439380,0.614640
0.446040,0.615890
0.452680,0.617170
0.459300,0.618470
0.465910,0.619800
0.472490,0.621150
0.479060,0.622520
0.485600,0.623920
0.492130,0.625350
0.498640,0.626800
0.505120,0.628270
0.511590,0.629770
0.518040,0.631300
0.524460,0.632860
0.530860,0.634440
0.537240,0.636050
0.543600,0.637690
0.549940,0.639350
0.556260,0.641050
0.562550,0.642770
0.568830,0.644530
0.575080,0.646310
0.581310,0.648130
0.587520,0.649980
0.593700,0.651860
0.599860,0.653770
0.606000,0.655720
0.612110,0.657700
0.618200,0.659720
0.624260,0.661770
0.630300,0.663870
0.636320,0.665990
0.642310,0.668160
0.648280,0.670370
0.654220,0.672620
0.660140,0.674910
0.666030,0.677240
0.671890,0.679620
0.677730,0.682040
0.683540,0.684510
0.689330,0.687030
0.695090,0.689600
0.700820,0.692220
0.706530,0.694890
0.712210,0.697620
0.717860,0.700400
0.723480,0.703240
0.729070,0.706150
0.734640,0.709110
0.740170,0.712140
0.745680,0.715240
0.751160,0.718410
0.756610,0.721650
0.762030,0.724970
0.767410,0.728360
0.772770,0.731840
0.778100,0.735410
0.783390,0.739060
0.788650,0.742810
0.793890,0.746660
0.799080,0.750610
0.804250,0.754660
0.809380,0.758830
0.814480,0.763120
0.819550,0.767540
0.824600,0.772110
0.829630,0.776830
0.834640,0.781720
0.839630,0.786780
0.844600,0.792030
0.849550,0.797480
0.854480,0.803150
0.859380,0.809040
0.864210,0.815130
0.868840,0.821230
0.873260,0.827310
0.877450,0.833370
0.881420,0.839360
0.884860,0.844760
0.887630,0.849280
0.889740,0.852820
0.891190,0.855300
0.891980,0.856690
0.892270,0.857180
0.892200,0.857070
0.891790,0.856350
0.891030,0.855030
0.889920,0.853130
0.888480,0.850690
0.886750,0.847840
0.884960,0.844920
0.883090,0.841960
0.881170,0.838970
0.879190,0.835960
0.877140,0.832920
0.875050,0.829880
0.872970,0.826910
0.870900,0.824030
0.868850,0.821230
0.866810,0.818510
0.864780,0.815850
0.862760,0.813270
0.860760,0.810740
0.858760,0.808280
0.856780,0.805880
0.854810,0.803540
0.852850,0.801250
0.850910,0.799020
0.848970,0.796830
0.847050,0.794690
0.845130,0.792600
0.843230,0.790560
0.841340,0.788550
0.839450,0.786590
0.837580,0.784670
0.835710,0.782790
0.833860,0.780940
0.832020,0.779130
0.830180,0.777350
0.828350,0.775610
0.826540,0.773900
0.824730,0.772230
0.822930,0.770580
0.821140,0.768960
0.819360,0.767370
0.817580,0.765810
0.815820,0.764270
0.814060,0.762770
0.812310,0.761280
0.810570,0.759820
0.808840,0.758390
0.807120,0.756970
0.805400,0.755590
0.803690,0.754220
0.801990,0.752870
0.800290,0.751540
0.798610,0.750240
0.796930,0.748950
0.795260,0.747680
0.793590,0.746440
0.791930,0.745210
0.790280,0.743990
0.788640,0.742800
0.787000,0.741620
0.785370,0.740460
0.783740,0.739310
0.782130,0.738180
0.780520,0.737060
0.778910,0.735960
0.777310,0.734880
0.775720,0.733800
0.774130,0.732750
0.772550,0.731700
0.770980,0.730670
0.769410,0.729650
0.767850,0.728640
0.766300,0.727650
0.764750,0.726670
